奔驰 CLA级 2016款 2.0T 自动 CLA220四驱,30.8,34.52,4.6万公里,2016-03,国5,2.0L/DCT双离合
福特 翼搏 2013款 1.5 自动 风尚型,7.28,12.24,6.9万公里,2013-12,国4,1.5L/DCT双离合
福特 嘉年华两厢 2011款 1.5 自动 时尚型,4.9,10.63,6.2万公里,2012-03,国4,1.5L/AT自动
北汽威旺 威旺M20 2014款 1.5 手动 基本型DAM15DL,3.6,5.24,0.5万公里,2016-07,国5,1.5L/MT手动
东南 V5菱致 2015款 1.5 手动 舒适型,4.8,7.9,4.1万公里,2015-08,国5,1.5L/MT手动
日产 奇骏 2010款 2.5 自动 XL豪华型,9.88,26.03,9.5万公里,2010-10,国4,2.5L/CVT无级变速
奥迪 A8L 2013款 3.0T 自动 45TFSI专享型四驱,48.9,120.27,8.7万公里,2013-08,国4,3.0L/AT自动
奔驰 GLK级 2015款 2.0T 自动 GLK260时尚型极致版,33.9,46.46,2.6万公里,2015-07,国5,2.0L/AT自动
奔驰 GLK级 2015款 2.0T 自动 GLK260动感型极致版,32.99,43.2,7.4万公里,2015-04,国5,2.0L/AT自动
斯柯达 昕动 2014款 1.6 自动 悦享版,9.28,11.93,3.5万公里,2016-01,国5,1.6L/AT自动
别克 君越 2013款 2.4 自动 领先舒适型,15.88,25.61,8.2万公里,2014-11,国5,2.4L/AT自动
大众 速腾 2012款 1.4T 手动 豪华型,9.6,16.69,8.2万公里,2013-01,国4,1.4L/MT手动
玛莎拉蒂 Ghibli 2014款 3.0T 自动 标准版,78.8,97.48,1.7万公里,2015-08,国5,3.0L/AT自动
本田 艾力绅 2016款 2.4 自动 至尊版,29.8,33.63,1.9万公里,2016-08,国5,2.4L/CVT无级变速
大众 高尔夫R 2011款 2.0T 自动 五门版,21.8,42.85,8.6万公里,2012-04,国4,2.0L/DCT双离合
大众 途安 2013款 1.4T 手动 风尚版5座,8.48,16.26,4.9万公里,2013-07,国4,1.4L/MT手动
大众 途安 2011款 1.4T 自动 智雅版5座,8.8,19.41,4.9万公里,2011-09,国4,1.4L/DCT双离合
本田 XR-V 2015款 1.8 自动 EXi舒适版,13.8,16.26,4.4万公里,2015-11,国5,1.8L/CVT无级变速
金杯 海狮 2014款 2.0 手动 第五代快运王商务型4G20B,4.9,7.03,5.2万公里,2014-04,国4,2.0L/MT手动
福特 福克斯两厢 2012款 1.6 手动 舒适型,5.9,13.01,4.2万公里,2013-11,国4,1.6L/MT手动
现代 索纳塔 2013款 2.0 自动 GLX豪华版,10.9,20.61,4.9万公里,2014-03,国4,2.0L/AT自动
现代 索纳塔 2013款 2.0 自动 GLS领先版,8.5,19.53,6.5万公里,2012-01,国4,2.0L/AT自动
福特 嘉年华两厢 2013款 1.5 手动 风尚型,4.98,8.67,2.4万公里,2015-03,国5,1.5L/MT手动
起亚 K3 2015款 1.6 自动 GLS,8.5,13.55,3.9万公里,2015-01,国4,1.6L/AT自动
五菱汽车 荣光 2011款 1.2 手动 基本型7座,3.18,4.37,4.4万公里,2014-07,国4,1.2L/MT手动
奔驰 GLK级 2011款 3.0 自动 GLK300豪华型,23.68,67.08,12.2万公里,2011-09,国4,3.0L/AT自动
江淮 瑞风 2011款 2.0 手动 政采版豪华型,4.28,12.46,11.8万公里,2011-08,国4,2.0L/MT手动
起亚 秀尔 2013款 1.6 自动 Premium,7.38,13.87,4.0万公里,2015-10,国5,1.6L/AT自动
宝马 3系 2013款 2.0T 自动 320Li时尚型,23.8,38.49,7.2万公里,2013-01,国4,2.0L/AT自动
奔驰 E级 2015款 2.0T 自动 E260L运动型,38.8,50.8,4.1万公里,2015-01,国5,2.0L/AT自动
大众 CC 2015款 1.8T 自动 尊贵型,20.98,27.44,6.6万公里,2015-06,国5,1.8L/DCT双离合
奥迪 A6L 2012款 2.5 自动 30FSI舒适型,29.88,51.3,6.9万公里,2013-01,国4,2.5L/CVT无级变速
大众 甲壳虫 2017款 1.2T 自动 180TSI宜乐版,16.8,21.25,0.6万公里,2017-08,国5,1.2L/DCT双离合
别克 君威 2013款 1.6T 自动 精英运动型,10.58,22.78,6.1万公里,2013-08,国4,1.6L/AT自动
大众 CC 2013款 1.8T 自动 豪华型,19.8,29.18,7.9万公里,2014-04,国4,1.8L/DCT双离合
现代 名图 2014款 1.8 自动 智能型,10.68,16.26,4.4万公里,2014-03,国4,1.8L/AT自动
长安 逸动 2012款 1.6 手动 豪华型,3.68,8.67,12.2万公里,2012-06,国4,1.6L/MT手动
雪佛兰 迈锐宝 2013款 2.0 自动 豪华版,11.68,19.74,6.2万公里,2014-03,国4,2.0L/AT自动
别克 英朗GT 2017款 1.5 自动 15N进取型,9.5,13.01,1.1万公里,2017-04,国5,1.5L/AT自动
福特 锐界 2011款 3.5 自动 尊锐型,20.38,46.65,7.2万公里,2012-04,国4,3.5L/AT自动
别克 凯越 2011款 1.6 手动 LE,5.2,11.71,5.9万公里,2011-09,国4,1.6L/MT手动
雷诺 科雷傲 2014款 2.0 自动 标准版前驱 改款 ,13.98,21.8,10.5万公里,2013-11,国4,2.0L/CVT无级变速
广汽传祺 传祺GS4 2016款 1.5T 手动 235T豪华版,11.58,13.44,1.5万公里,2016-09,国5,1.5L/MT手动
马自达 马自达6 2012款 2.0 自动 时尚型,9.38,19.52,5.6万公里,2013-01,国4,2.0L/AT自动
马自达 马自达3 2010款 1.6 手动 经典版时尚型,5.28,12.24,5.5万公里,2011-01,国4,1.6L/MT手动
福特 福克斯两厢 2011款 1.8 自动 时尚型,5.98,13.87,6.9万公里,2010-12,国4,1.8L/AT自动
现代 瑞纳三厢 2010款 1.4 自动 GS舒适型,4.5,9.43,7.0万公里,2011-01,国4,1.4L/AT自动
马自达 马自达6 2011款 2.0 自动 时尚型,7.5,19.52,5.1万公里,2012-08,国4,2.0L/AT自动
斯柯达 明锐 2012款 1.6 手动 逸杰版,5.9,13.95,9.1万公里,2012-09,国4,1.6L/MT手动
福特 翼搏 2013款 1.5 自动 风尚型,8.65,12.24,5.1万公里,2013-05,国4,1.5L/DCT双离合
荣威 350 2011款 1.5 手动 S讯捷版,4.68,11.47,5.8万公里,2013-04,国4,1.5L/MT手动
别克 GL8 2013款 2.4 自动 CT豪华商务舒适版,19.8,31.47,5.2万公里,2014-04,国4,2.4L/AT自动
福特 翼虎 2013款 1.6T 自动 GTDi舒适型前驱,13.98,21.04,3.0万公里,2014-09,国5,1.6L/AT自动
马自达 CX-7 2014款 2.3T 自动 智能至尊版四驱,16.98,29.72,3.6万公里,2014-07,国4,2.3L/AT自动
Jeep 指南者 2014款 2.0 自动 精英版前驱 改款,14.98,26.58,3.0万公里,2014-07,国5,2.0L/CVT无级变速
丰田 锐志 2010款 2.5 自动 V风度菁英版,14.9,24.94,7.0万公里,2013-03,国4,2.5L/AT自动
大众 迈腾 2013款 1.8T 自动 豪华型,15.78,25.27,7.3万公里,2013-04,国4,1.8L/DCT双离合
现代 索纳塔 2013款 2.0 自动 GS时尚版,10.28,18.12,5.8万公里,2013-02,国4,2.0L/AT自动
福特 福克斯两厢 2015款 1.6 自动 风尚型,10.58,14.85,2.3万公里,2016-01,国5,1.6L/DCT双离合
大众 速腾 2012款 1.6 自动 时尚型,9.58,15.61,7.1万公里,2013-01,国4,1.6L/AT自动
宝马 3系三厢 2012款 2.0 自动 318i领先型,15.98,32.54,11.5万公里,2011-08,国4,2.0L/AT自动
别克 君越 2012款 2.4 自动 SIDI雅致版,15.98,25.61,9.7万公里,2013-11,国4,2.4L/AT自动
别克 凯越 2011款 1.6 自动 LE,6.68,12.8,5.0万公里,2012-09,国4,1.6L/AT自动
现代 ix35 2012款 2.0 自动 GL新锐版前驱,12.98,19.95,5.1万公里,2013-04,国4,2.0L/AT自动
大众 POLO两厢 2011款 1.6 自动 致尚版,5.8,12.15,6.0万公里,2012-10,国4,1.6L/AT自动
纳智捷 大7-SUV 2012款 2.2T 自动 锋芒限量智慧型前驱,13.8,24.31,5.1万公里,2013-05,国4,2.2L/AT自动
广汽传祺 传祺GS4 2015款 1.3T 自动 200T精英版,9.9,13.66,4.9万公里,2016-05,国5,1.3L/DCT双离合
马自达 睿翼 2009款 2.5 自动 尊贵版,9.9,23.53,8.5万公里,2011-07,国4,2.5L/AT自动
现代 朗动 2012款 1.6 自动 GLX领先型,6.5,13.66,8.7万公里,2012-11,国4,1.6L/AT自动
大众 凌渡 2015款 1.4T 自动 280TSI豪华版,15.5,21.7,9.3万公里,2015-10,国5,1.4L/DCT双离合
路虎 极光 2013款 2.0T 自动 耀动版五门,28.8,68.17,13.3万公里,2012-12,国5,2.0L/AT自动
大众 迈腾 2012款 1.8T 自动 尊贵型,14.98,27.33,8.3万公里,2013-01,国4,1.8L/DCT双离合
大众 朗逸 2011款 1.4T 自动 品轩版,8.3,17.13,7.7万公里,2012-02,国4,1.4L/DCT双离合
斯柯达 明锐 2012款 1.6 自动 逸杰版,7.5,15.25,7.5万公里,2011-02,国4,1.6L/AT自动
大众 迈腾 2016款 2.0T 自动 智享豪华型,19.68,27.12,3.3万公里,2016-03,国5,2.0L/DCT双离合
别克 昂科拉 2014款 1.4T 自动 都市精英型前驱,9.9,17.36,1.8万公里,2014-09,国5,1.4L/AT自动
日产 蓝鸟 2016款 1.6 自动 智酷版,11.8,14.32,3.1万公里,2016-09,国5,1.6L/CVT无级变速
别克 凯越 2011款 1.6 手动 LX,4.28,10.84,12.1万公里,2011-11,国4,1.6L/MT手动
大众 朗逸 2013款 1.6 自动 风尚版 改款,8.9,13.56,4.7万公里,2015-03,国5,1.6L/AT自动
起亚 K5 2014款 2.0 自动 LUXURY,13.58,20.49,2.8万公里,2014-08,国4,2.0L/AT自动
奥迪 A8L 2013款 3.0T 自动 45TFSI舒适型四驱,51.8,101.06,4.6万公里,2014-04,国4,3.0L/AT自动
起亚 K5 2014款 2.0 自动 LUXURY,13.9,20.49,3.0万公里,2015-01,国4,2.0L/AT自动
宝马 5系GT 2014款 2.0T 自动 528i领先型,47.8,74.68,5.1万公里,2014-01,国4,2.0L/AT自动
保时捷 Cayenne 2011款 3.0T 自动,75.3,100.08,4.8万公里,2014-01,国4,3.0L/AT自动
本田 雅阁 2012款 2.4 自动 LX,12.68,23.86,11.2万公里,2012-11,国4,2.4L/AT自动
奥迪 A6L 2014款 2.0T 自动 TFSI标准型,30.8,44.48,3.6万公里,2015-04,国5,2.0L/CVT无级变速
smart ForTwo 2012款 1.0 自动 硬顶标准版,7.8,12.48,0.7万公里,2014-01,国4,1.0L/AMT半自动
奥迪 Q5 2016款 2.0T 自动 40TFSI技术型,32.8,46.41,2.1万公里,2016-01,国5,2.0L/AT自动
凯迪拉克 SRX 2015款 3.0 自动 舒适型前驱,28.8,43.4,2.6万公里,2015-05,国5,3.0L/AT自动
别克 英朗XT 2014款 1.6 自动 时尚型,8.98,16.27,3.7万公里,2014-09,国4,1.6L/AT自动
现代 途胜 2009款 2.0 自动 GL舒适天窗型前驱 ,7.9,19.95,9.2万公里,2011-01,国4,2.0L/AT自动
宝马 3系敞篷车 2011款 3.0T 自动 335i,32.0,86.62,8.5万公里,2011-12,国5,3.0L/DCT双离合
雪佛兰 迈锐宝 2016款 2.0 自动 豪华版,13.5,19.53,1.6万公里,2016-06,国5,2.0L/AT自动
吉利汽车 帝豪三厢 2015款 1.3T 手动 向上版,5.98,9.53,2.9万公里,2015-12,国5,1.3L/MT手动
别克 君越 2013款 2.4 自动 领先舒适型,15.88,25.61,3.8万公里,2014-11,国5,2.4L/AT自动
别克 英朗GT 2010款 1.6 手动 进取型,5.38,14.95,6.1万公里,2010-11,国4,1.6L/MT手动
丰田 凯美瑞 2012款 2.0 自动 骏瑞耀动版,13.68,19.52,8.5万公里,2013-09,国4,2.0L/AT自动
奥迪 Q5 2013款 2.0T 自动 40TFSI进取型,29.98,41.64,7.4万公里,2014-06,国4,2.0L/AT自动
雪佛兰 景程 2013款 1.8 手动 SL致真版,5.2,11.82,7.4万公里,2013-12,国4,1.8L/MT手动
哈弗 哈弗H2 2014款 1.5T 手动 精英型前驱,7.3,11.27,3.2万公里,2015-01,国4,1.5L/MT手动
本田 思铂睿 2009款 2.4 自动 豪华型,11.8,25.81,12.7万公里,2012-01,国4,2.4L/AT自动
福特 福克斯两厢 2011款 1.8 手动 经典型,5.18,11.38,6.4万公里,2012-02,国4,1.8L/MT手动
日产 天籁 2011款 2.0 自动 XL舒适版,12.58,21.69,5.9万公里,2013-01,国4,2.0L/CVT无级变速
雪佛兰 科帕奇 2015款 2.4 自动 城市版5座前驱,15.6,19.53,5.5万公里,2016-01,国5,2.4L/AT自动
名爵 MG6两厢 2014款 1.8T 手动 性能型,7.68,13.64,9.5万公里,2014-04,国4,1.8L/MT手动
雪佛兰 科鲁兹三厢 2012款 1.6 手动 SE,5.58,13.01,5.1万公里,2012-09,国4,1.6L/MT手动
丰田 锐志 2010款 2.5 自动 V风度菁英版,13.6,24.94,8.3万公里,2011-09,国4,2.5L/AT自动
英菲尼迪 G三厢 2010款 2.5 自动 G25豪华运动版,19.98,43.2,13.3万公里,2012-12,国4,2.5L/AT自动
凯迪拉克 SRX 2011款 3.0 自动 旗舰版,23.8,62.74,8.9万公里,2011-01,国4,3.0L/AT自动
凯迪拉克 SRX 2012款 3.0 自动 豪华版四驱,21.8,54.06,14.4万公里,2012-08,国5,3.0L/AT自动
宝马 5系 2011款 2.5 自动 523Li豪华型,22.6,53.14,9.1万公里,2010-12,国4,2.5L/AT自动
宝马 3系 2011款 2.0 自动 318i领先型,14.2,32.13,9.4万公里,2011-06,国4,2.0L/AT自动
捷豹 XE 2015款 2.0T 自动 200PS R-SPORT,34.8,43.2,1.3万公里,2016-08,国5,2.0L/AT自动
宝马 5系 2013款 2.0T 自动 520Li典雅型,30.8,46.52,7.4万公里,2014-04,国4,2.0L/AT自动
雪佛兰 科帕奇 2014款 2.4 自动 旗舰版7座四驱,14.98,22.78,2.1万公里,2015-06,国5,2.4L/AT自动
奔驰 GLK级 2013款 3.0 自动 GLK300时尚型 改款,33.8,52.65,5.1万公里,2014-09,国4,3.0L/AT自动
路虎 发现神行 2017款 2.0T 自动 SE,37.8,44.29,1.0万公里,2017-05,国5,2.0L/AT自动
宝马 5系 2013款 2.0T 自动 520Li典雅型,27.88,46.52,8.8万公里,2013-04,国4,2.0L/AT自动
日产 西玛 2016款 2.5 自动 XL豪华版,22.8,27.12,1.1万公里,2017-03,国5,2.5L/CVT无级变速
本田 XR-V 2015款 1.8 自动 VTi豪华版,13.8,17.67,5.3万公里,2015-11,国5,1.8L/CVT无级变速
大众 甲壳虫 2010款 1.6 自动 ,10.8,21.88,7.3万公里,2011-07,国4,1.6L/AT自动
沃尔沃 XC60 2013款 2.0T 自动 T5舒适版前驱,23.8,44.49,11.7万公里,2013-04,国5,2.0L/DCT双离合
福特 福克斯两厢 2011款 1.8 自动 时尚型,5.68,13.87,7.7万公里,2011-12,国4,1.8L/AT自动
马自达 马3星骋三厢 2011款 1.6 手动 舒适型,6.2,12.24,7.1万公里,2013-06,国4,1.6L/MT手动
别克 GL8 2011款 2.4 自动 CT舒适型,10.58,24.75,9.1万公里,2011-05,国4,2.4L/AT自动
奇瑞 瑞虎 2012款 1.6 手动 精英版舒适型前驱 改款,4.38,9.75,4.5万公里,2013-03,国4,1.6L/MT手动
别克 君威 2011款 2.0 自动 舒适型,9.38,20.07,7.2万公里,2012-02,国4,2.0L/AT自动
东风风行 菱智 2015款 2.0 手动 M5 Q7长轴舒适型7座,5.88,8.89,4.8万公里,2015-04,国4,2.0L/MT手动
日产 阳光 2014款 1.5 自动 XE精英版,6.8,10.07,5.1万公里,2014-07,国4,1.5L/CVT无级变速
大众 POLO两厢 2011款 1.6 自动 致尚版,6.2,12.15,6.7万公里,2012-02,国4,1.6L/AT自动
大众 POLO两厢 2011款 1.6 自动 致尚版,6.7,12.15,5.1万公里,2012-08,国4,1.6L/AT自动
东风风行 景逸X3 2015款 1.5 手动 舒适型,4.5,7.26,3.2万公里,2015-07,国4,1.5L/MT手动
大众 朗逸 2013款 1.6 自动 风尚版 改款,9.8,13.56,2.7万公里,2015-12,国5,1.6L/AT自动
现代 Veloster飞思 2012款 1.6T 自动 豪华版,13.58,21.14,6.0万公里,2014-11,国4,1.6L/AT自动
大众 朗逸 2013款 1.6 手动 舒适版 改款,8.5,13.67,7.4万公里,2014-11,国4,1.6L/MT手动
福特 福克斯三厢 2012款 1.6 手动 舒适型,6.9,13.01,1.6万公里,2015-06,国5,1.6L/MT手动
大众 POLO两厢 2013款 1.4 自动 舒适版,6.6,11.6,5.5万公里,2013-10,国4,1.4L/AT自动
昌河 昌河Q25 2016款 1.5 手动 乐慧版,5.4,6.94,2.5万公里,2016-04,国5,1.5L/MT手动
荣威 550 2010款 1.8 自动 启智版,5.8,15.07,3.8万公里,2012-03,国4,1.8L/AT自动
日产 阳光 2015款 1.5 自动 XE舒适版,6.3,9.75,2.5万公里,2016-03,国5,1.5L/CVT无级变速
福特 福克斯两厢 2011款 1.8 手动 经典型,4.5,11.38,8.1万公里,2011-06,国4,1.8L/MT手动
别克 英朗GT 2013款 1.6 自动 舒适型,7.58,16.03,4.5万公里,2013-02,国4,1.6L/AT自动
江淮 瑞风 2012款 2.0 手动 穿梭时光版短轴HFC4GA3,6.8,9.23,3.6万公里,2015-07,国4,2.0L/MT手动
别克 威朗 2015款 1.5 手动 15S进取型,9.9,14.75,3.5万公里,2016-01,国5,1.5L/MT手动
雪佛兰 迈锐宝 2012款 2.0 自动 豪华版,11.5,19.53,5.2万公里,2012-09,国4,2.0L/AT自动
江淮 瑞风 2011款 2.0 手动 穿梭舒适型HFC4GA3,5.4,11.48,7.0万公里,2014-07,国4,2.0L/MT手动
雪佛兰 科鲁兹三厢 2013款 1.6 手动 SE WTCC版,6.3,13.45,2.5万公里,2013-12,国4,1.6L/MT手动
大众 高尔夫 2016款 1.4T 自动 R-Line,15.88,18.66,1.8万公里,2016-11,国5,1.4L/DCT双离合
宝马 X5 2011款 3.0T 自动 35i领先型,44.88,97.26,12.2万公里,2012-12,国4,3.0L/AT自动
奔驰 C级 2016款 2.0T 自动 C200L运动版,33.2,38.4,1.4万公里,2016-08,国5,2.0L/AT自动
路虎 揽胜运动版 2012款 3.0T 自动 TD HSE 柴油,51.8,103.34,11.8万公里,2012-03,国4,3.0L/AT自动
凯迪拉克 XTS 2015款 2.0T 自动 28T舒适型,24.88,37.98,3.6万公里,2015-09,国5,2.0L/AT自动
宝马 5系 2014款 2.0T 自动 525Li领先型,36.98,50.65,4.6万公里,2015-04,国5,2.0L/AT自动
路虎 极光 2013款 2.0T 自动 耀动版五门,30.8,68.17,12.1万公里,2013-01,国5,2.0L/AT自动
本田 雅阁 2010款 2.0 自动 标准型EX,10.8,22.01,7.9万公里,2011-03,国4,2.0L/AT自动
雪佛兰 科鲁兹三厢 2012款 1.6 自动 SL天地版,6.7,13.88,7.7万公里,2012-03,国4,1.6L/AT自动
丰田 凯美瑞 2012款 2.0 自动 骏瑞耀动版,13.2,19.52,5.1万公里,2013-07,国4,2.0L/AT自动
别克 GL8 2013款 2.4 自动 经典版,15.8,22.69,8.0万公里,2013-12,国4,2.4L/AT自动
别克 英朗GT 2015款 1.5 自动 15N豪华型,9.2,14.86,4.4万公里,2015-07,国5,1.5L/AT自动
现代 朗动 2012款 1.8 自动 DLX尊贵型,7.3,16.26,5.2万公里,2012-10,国4,1.8L/AT自动
福特 蒙迪欧 2013款 1.5T 自动 GTDi180时尚型,16.9,20.6,3.3万公里,2016-04,国5,1.5L/AT自动
福特 福克斯两厢 2013款 1.8 自动 经典基本型,6.98,11.92,4.4万公里,2014-07,国4,1.8L/AT自动
吉利汽车 帝豪三厢 2014款 1.5 手动 精英型,4.96,8.34,3.1万公里,2015-02,国5,1.5L/MT手动
大众 尚酷两厢 2011款 1.4T 自动 单增压风尚版,13.9,25.6,6.5万公里,2012-10,国4,1.4L/DCT双离合
宝马 X5 2011款 3.0T 自动 35i领先型,35.8,97.26,10.5万公里,2011-06,国4,3.0L/AT自动
宝马 5系 2012款 2.5 自动 520Li典雅型,24.8,46.52,14.1万公里,2011-12,国4,2.5L/AT自动
奔驰 C级 2015款 2.0T 自动 C200运动版,29.3,34.17,1.2万公里,2015-10,国5,2.0L/AT自动
别克 GL8 2014款 2.4 自动 LT豪华商务行政版,24.6,35.81,1.0万公里,2016-05,国5,2.4L/AT自动
奥迪 Q5 2012款 2.0T 自动 TFSI舒适型,25.6,52.31,10.0万公里,2012-08,国4,2.0L/AT自动
现代 朗动 2012款 1.6 自动 GS时尚型,8.1,13.87,4.4万公里,2014-09,国4,1.6L/AT自动
现代 朗动 2015款 1.6 自动 GLX领先型,9.68,13.87,2.6万公里,2016-05,国5,1.6L/AT自动
宝马 1系两厢五门版 2008款 2.0 自动 120i,10.9,31.26,4.6万公里,2011-04,国4,2.0L/AT自动
福特 全顺经典 2013款 2.8T 手动 普通型短轴中顶JX493ZLQ4 柴油,8.6,15.95,6.2万公里,2013-05,国4,2.8L/MT手动
大众 POLO两厢 2011款 1.6 自动 致尚版,5.88,12.15,6.5万公里,2011-01,国4,1.6L/AT自动
大众 POLO两厢 2011款 1.6 自动 致尚版,5.88,12.15,6.4万公里,2011-06,国4,1.6L/AT自动
马自达 马自达6 2011款 2.0 自动 时尚型,7.88,19.52,4.6万公里,2012-04,国4,2.0L/AT自动
本田 锋范 2014款 1.5 自动 风尚精英版,6.88,12.68,4.2万公里,2013-08,国4,1.5L/AT自动
雪佛兰 科鲁兹三厢 2009款 1.6 手动 SE,5.1,13.01,6.0万公里,2011-04,国4,1.6L/MT手动
雪佛兰 景程 2012款 1.8 自动 舒适版,5.78,15.19,4.7万公里,2012-11,国4,1.8L/AT自动
奔驰 E级Coupe 2014款 2.0T 自动 E200,35.99,57.53,4.5万公里,2014-03,国5,2.0L/AT自动
奔驰 E级Coupe 2012款 1.8T 自动 E260,27.88,67.08,7.0万公里,2012-10,国4,1.8L/AT自动
保时捷 Panamera 2013款 3.6 自动 铂金版,67.98,130.58,6.1万公里,2013-02,国4,3.6L/DCT双离合
奥迪 A4L 2013款 2.0T 自动 35TFSI标准型,19.8,33.63,3.7万公里,2013-10,国4,2.0L/CVT无级变速
捷豹 XJ 2014款 2.0T 自动 典雅商务版,45.8,97.48,5.0万公里,2013-09,国5,2.0L/AT自动
奔驰 CLS级三厢 2012款 3.5 自动 CLS300,41.88,83.36,5.5万公里,2013-11,国4,3.5L/AT自动
大众 宝来三厢 2011款 1.6 手动 时尚型,5.28,11.7,10.7万公里,2011-04,国4,1.6L/MT手动
奔驰 CLS级三厢 2015款 3.0T 自动 CLS320,57.8,83.36,1.2万公里,2016-01,国5,3.0L/AT自动
雷克萨斯 GS 2012款 2.5 自动 250领先版,33.88,57.2,4.6万公里,2014-01,国4,2.5L/AT自动
斯柯达 明锐 2013款 1.6 手动 逸杰版,6.4,13.85,4.8万公里,2013-07,国4,1.6L/MT手动
雪佛兰 迈锐宝 2013款 2.4 自动 豪华版,11.8,21.7,4.6万公里,2014-01,国4,2.4L/AT自动
上汽大通 G10 2014款 2.0T 自动 行政版,13.8,21.69,11.3万公里,2014-09,国5,2.0L/AT自动
雪佛兰 科鲁兹三厢 2012款 1.6 手动 SE,5.8,13.01,7.1万公里,2013-01,国4,1.6L/MT手动
别克 君越 2010款 2.0T 自动 豪雅型,11.2,31.25,9.6万公里,2011-03,国4,2.0L/AT自动
起亚 K2三厢 2011款 1.6 自动 Premium,5.4,10.84,5.6万公里,2012-09,国4,1.6L/AT自动
起亚 K3 2015款 1.6 自动 GL,7.2,12.24,2.3万公里,2014-09,国4,1.6L/AT自动
五菱汽车 五菱之光 2015款 1.2 手动 实用型,3.6,3.34,1.3万公里,2017-02,国5,1.2L/MT手动
别克 英朗GT 2010款 1.6 自动 时尚型,6.8,16.58,7.6万公里,2011-06,国4,1.6L/AT自动
日产 阳光 2011款 1.5 自动 XE舒适版,4.98,10.07,5.0万公里,2011-06,国4,1.5L/CVT无级变速
别克 英朗GT 2013款 1.6 手动 进取型,7.3,14.95,5.8万公里,2014-01,国4,1.6L/MT手动
哈弗 哈弗H6 2014款 1.5T 手动 运动版精英型前驱,8.9,13.98,2.2万公里,2015-02,国4,1.5L/MT手动
本田 CR-V 2010款 2.0 自动 Lxi都市型前驱,10.2,21.47,9.5万公里,2011-09,国4,2.0L/AT自动
宝马 5系旅行车 2012款 3.0 自动 530i领先型,35.8,72.36,5.8万公里,2013-11,国4,3.0L/AT自动
雷克萨斯 RX 2013款 2.7 自动 270豪华版前驱,32.98,58.94,6.2万公里,2013-06,国4,2.7L/AT自动
奥迪 A4旅行版 2013款 2.0T 自动 40TFSI舒适型四驱,27.88,53.17,6.3万公里,2013-02,国4,2.0L/DCT双离合
奔驰 C级 2015款 2.0T 自动 C260L运动型,33.98,51.99,4.4万公里,2015-01,国5,2.0L/AT自动
宝马 6系敞篷车 2011款 3.0T 自动 640i,56.8,128.74,5.2万公里,2014-01,国4,3.0L/AT自动
大众 帕萨特 2013款 1.8T 自动 尊荣版,13.9,23.75,5.9万公里,2014-01,国4,1.8L/DCT双离合
奔驰 ML级 2010款 3.0 自动 ML300,31.68,84.45,10.1万公里,2011-05,国4,3.0L/AT自动
路虎 极光 2014款 2.0T 自动 耀真版五门,34.98,57.31,5.7万公里,2014-03,国4,2.0L/AT自动
宝马 X1 2015款 2.0T 自动 18i时尚晋级版后驱,21.98,30.94,3.3万公里,2015-06,国5,2.0L/AT自动
标致 308 2014款 1.6 手动 乐享版优尚型,6.7,11.5,1.1万公里,2015-02,国5,1.6L/MT手动
奔驰 GLK级 2013款 3.0 自动 GLK300动感天窗型,31.8,47.54,5.7万公里,2013-11,国5,3.0L/AT自动
